Kontakt_Id;Kennzeichen;Datum_ez;Datum_hu;Km_stand;Letzter_besuch;Kontakt_Name
2196;HVL-IA 482;02.01.1998;01.01.2001;231725;01.01.2001;Fa. Floedergesellschaft mbH
2196;HVL-CO 377;30.10.1998;01.05.2002;28063;01.09.2000;Fa. Floedergesellschaft mbH
2196;HVL-FH 705;29.10.1997;01.11.2005;138640;01.09.2004;Fa. Floedergesellschaft mbH
2196;HVL-CM 640;26.11.1999;01.11.2002;112373;01.07.2002;Fa. Floedergesellschaft mbH
2196;HVL-AC 622;18.10.1999;01.02.2003;40716;01.05.2001;Fa. Floedergesellschaft mbH
2196;HVL-LD 599;29.10.1997;01.11.2005;143618;01.04.2004;Fa. Floedergesellschaft mbH
2196;HD-GC 474;23.05.2001;01.05.2004;144236;01.02.2004;Fa. Floedergesellschaft mbH
2196;HD-JE 918;15.06.1998;01.06.2001;155000;01.06.2000;Fa. Floedergesellschaft mbH
2196;HVL-FU 511;21.03.2000;01.04.2004;98017;01.01.2004;Fa. Floedergesellschaft mbH
2196;HD-JH 152;15.03.2001;01.03.2004;156204;01.03.2004;Fa. Floedergesellschaft mbH
2196;HD-IF 183;08.06.2000;01.06.2003;57795;01.04.2001;Fa. Floedergesellschaft mbH
2196;HD-EV 825;02.08.1994;01.09.2001;199100;01.09.2001;Fa. Floedergesellschaft mbH
2196;HVL-HJ 743;03.06.1999;01.06.2002;107312;01.04.2001;Fa. Floedergesellschaft mbH
2196;HVL-VM 492;16.03.1998;01.03.2005;275900;01.07.2004;Fa. Floedergesellschaft mbH
2196;HD-CP 887;13.11.2001;01.11.2004;129292;01.01.2004;Fa. Floedergesellschaft mbH
2196;HVL-VU 616;24.02.1999;01.03.2002;179226;01.12.2001;Fa. Floedergesellschaft mbH
2196;HVL-XQ 869;02.03.1998;01.03.2001;205112;01.02.2001;Fa. Floedergesellschaft mbH
2211;P-ID 189;12.01.1993;01.01.2002;130100;01.04.2000;Jandia Schossau
2211;P-DP 883;24.06.1993;01.08.2003;168210;01.03.2002;Jandia Schossau
2211;P-YC 651;16.03.1995;01.03.2002;208634;01.11.2000;Jandia Schossau
2211;PM-NK 66;14.11.1991;01.01.2001;152128;01.04.2000;Jandia Schossau
2211;P-VV 9;28.06.1993;01.02.2004;38213;01.03.2002;Jandia Schossau
2211;P-IK 10;24.03.1998;01.03.2003;83200;01.11.2002;Jandia Schossau
2211;P-NM 731;20.08.1998;01.08.2003;94120;01.07.2002;Jandia Schossau
2211;P-GF 347;25.08.1998;01.08.2003;60659;01.06.2002;Jandia Schossau
2211;P-YL 679;08.10.1991;01.02.2003;61211;01.02.2001;Jandia Schossau
2211;B-QY 980;05.08.1997;01.08.2002;115000;01.02.2001;Jandia Schossau
2211;P-JR 831;04.12.1995;01.04.2002;0;01.04.2000;Jandia Schossau
2211;P-MO 145;07.05.1992;01.05.2000;143000;01.01.2000;Jandia Schossau
2214;PM-XS 3;08.12.1997;01.12.2000;24558;01.01.2000;Fa. Klaeke gGmbH
2214;PM-RW 209;29.12.1998;01.12.2004;175091;01.03.2003;Fa. Klaeke gGmbH
2214;PM-GS 321;10.10.1997;01.11.2000;89912;01.11.2000;Fa. Klaeke gGmbH
2214;P-KY 151;17.11.2000;;0;01.11.2000;Fa. Klaeke gGmbH
2214;PM-HB 13;11.01.1997;01.01.2002;60500;01.11.2000;Fa. Klaeke gGmbH
2214;PM-HM 962;29.12.1998;01.12.2001;112067;01.11.2000;Fa. Klaeke gGmbH
2214;PM-KN 307;28.10.1999;01.10.2004;133243;01.04.2003;Fa. Klaeke gGmbH
2214;B-QV 84;10.12.2001;01.12.2002;0;01.12.2001;Fa. Klaeke gGmbH
2214;PM-JM 961;19.02.1992;01.02.2003;318002;01.07.2001;Fa. Klaeke gGmbH
2214;BRB-RU 715;17.03.1993;01.02.2002;199000;01.05.2000;Fa. Klaeke gGmbH
2214;PM-CW 551;11.02.1994;01.02.2001;145000;01.11.2000;Fa. Klaeke gGmbH
2214;PM-KB 506;15.04.1996;01.04.2001;87410;01.01.2001;Fa. Klaeke gGmbH
2214;PM-MO 255;11.02.1994;01.02.2001;219069;01.01.2000;Fa. Klaeke gGmbH
2214;MOL-KJ 879;30.03.2000;;0;01.03.2000;Fa. Klaeke gGmbH
2214;PM-BB 429;20.12.1999;01.12.2002;1062;01.01.2000;Fa. Klaeke gGmbH
2214;PM-BD 241;24.10.1996;01.10.2001;191934;01.02.2000;Fa. Klaeke gGmbH
2214;PM-YG 432;28.10.1997;01.10.2004;293211;01.10.2001;Fa. Klaeke gGmbH
2214;PM-KH 189;13.10.1997;01.10.2002;220023;01.10.2002;Fa. Klaeke gGmbH
2217;PM-OQ 956;15.03.2001;01.03.2006;90300;01.10.2004;Viktoriya Tunze
2217;P-QP 470;28.12.2000;01.01.2005;120861;01.06.2004;Viktoriya Tunze
2217;P-XP 297;28.12.2000;01.01.2005;94770;01.04.2004;Viktoriya Tunze
2217;P-LS 919;29.11.2002;01.12.2005;31130;01.03.2004;Viktoriya Tunze
2217;P-FU 266;29.11.2002;01.12.2005;51420;01.09.2004;Viktoriya Tunze
2217;P-WT 231;18.03.1997;01.06.2001;87949;01.07.2000;Viktoriya Tunze
2219;P-LA 686;27.04.1992;01.07.2002;124210;01.12.2000;Angeline Walkusch
2219;P-FV 204;17.12.1993;01.02.2004;94725;01.10.2002;Angeline Walkusch
2221;NM-GK 34;29.06.1992;01.05.2006;272355;01.09.2004;Israfil Schustereit
2221;B-DG 60;17.02.1995;01.06.2005;192036;01.09.2004;Israfil Schustereit
2221;B-LY 424;24.07.1998;01.07.2003;137292;01.01.2003;Israfil Schustereit
2221;B-AA 154;11.09.1996;01.10.2001;142576;01.12.2000;Israfil Schustereit
2221;G-OM 598;15.05.2000;01.05.2006;113162;01.05.2004;Israfil Schustereit
2221;P-NT 175;14.07.1998;01.07.2001;148835;01.04.2000;Israfil Schustereit
2221;P-UK 708;16.03.1998;01.02.2006;259112;01.10.2004;Israfil Schustereit
2221;NM-XP 246;06.11.1992;01.10.2002;323415;01.08.2001;Israfil Schustereit
2221;B-MX 608;17.02.1995;01.02.2003;300446;01.03.2002;Israfil Schustereit
2221;B-EX 166;26.04.1994;01.04.2005;225020;01.08.2003;Israfil Schustereit
2221;B-ES 613;19.09.1996;01.07.2003;241688;01.07.2001;Israfil Schustereit
2221;NM-GL 159;25.08.2000;01.08.2004;90712;01.09.2002;Israfil Schustereit
2221;PM-WV 482;30.07.1998;01.07.2003;190210;01.06.2001;Israfil Schustereit
2221;NM-XT 551;10.09.1998;01.09.2006;213454;01.09.2004;Israfil Schustereit
2221;G-WB 363;30.09.1992;01.12.2000;245276;01.08.2000;Israfil Schustereit
2221;NM-EN 586;21.06.1995;01.06.2001;153970;01.02.2000;Israfil Schustereit
2221;B-GE 319;18.08.2000;01.08.2005;146200;01.10.2004;Israfil Schustereit
2221;B-GN 991;15.07.1997;01.07.2006;256312;01.07.2004;Israfil Schustereit
2221;B-EB 567;01.04.1996;01.05.2006;174373;01.10.2004;Israfil Schustereit
2221;G-SC 341;31.03.1992;01.05.2005;434715;01.08.2004;Israfil Schustereit
2221;P-DP 214;23.08.1999;01.08.2001;110231;01.05.2001;Israfil Schustereit
2221;N-FK 148;16.06.1993;01.06.2002;310171;01.07.2001;Israfil Schustereit
2221;B-DK 588;30.08.1995;01.06.2003;327395;01.03.2002;Israfil Schustereit
2221;PM-AW 224;24.04.1996;01.12.2001;156254;01.11.2000;Israfil Schustereit
2221;G-VK 431;18.05.2000;01.05.2005;193401;01.10.2004;Israfil Schustereit
2221;B-XX 344;10.07.1996;01.07.2006;171438;01.11.2004;Israfil Schustereit
2221;NM-TH 803;04.07.2003;01.07.2006;87209;01.08.2004;Israfil Schustereit
2221;P-UH 526;23.08.1999;01.08.2005;215214;01.11.2004;Israfil Schustereit
2221;NM-SL 969;14.07.1993;01.06.2003;292831;01.07.2001;Israfil Schustereit
2221;G-EH 870;11.04.1997;01.04.2002;86541;01.11.2000;Israfil Schustereit
2221;B-FP 572;12.06.1996;01.09.2003;272098;01.04.2002;Israfil Schustereit
2221;NM-HC 484;12.06.2001;01.06.2006;124210;01.11.2004;Israfil Schustereit
2221;G-HY 120;17.10.1996;01.10.2002;237866;01.08.2002;Israfil Schustereit
2221;B-CN 214;04.06.2004;01.06.2007;8337;01.07.2004;Israfil Schustereit
2221;G-US 877;12.11.1999;01.11.2005;168366;01.10.2004;Israfil Schustereit
2221;NM-FC 635;09.06.1993;01.05.2003;204406;01.07.2001;Israfil Schustereit
2221;G-QL 971;05.08.1996;01.08.2002;126011;01.03.2001;Israfil Schustereit
2221;B-SS 149;19.06.1996;01.07.2003;199450;01.06.2003;Israfil Schustereit
2221;N-FS 685;07.05.1998;01.01.2002;0;01.01.2002;Israfil Schustereit
2221;NM-SB 2;03.02.1997;01.03.2005;318450;01.05.2004;Israfil Schustereit
2221;G-MM 30;20.03.2001;01.03.2006;202150;01.09.2004;Israfil Schustereit
2221;NM-FQ 181;14.04.2000;01.04.2004;124941;01.10.2003;Israfil Schustereit
2221;B-GK 691;22.04.1994;01.11.2001;276272;01.05.2000;Israfil Schustereit
2221;G-YU 880;13.12.1990;01.01.2002;342750;01.05.2000;Israfil Schustereit
2221;NM-NF 132;05.11.1996;01.10.2005;393214;01.06.2004;Israfil Schustereit
2221;NM-SH 190;03.05.1999;01.05.2002;105210;01.09.2000;Israfil Schustereit
2221;B-VO 187;26.06.1997;01.07.2005;169167;01.06.2004;Israfil Schustereit
2221;B-BU 130;09.09.2003;01.09.2006;60114;01.10.2004;Israfil Schustereit
2221;NM-WS 764;28.08.1990;01.05.2002;253520;01.06.2000;Israfil Schustereit
2221;P-GF 467;22.03.1994;01.03.2005;321309;01.11.2003;Israfil Schustereit
2221;N-MJ 27;09.02.1995;01.02.2004;231546;01.11.2002;Israfil Schustereit
2221;N-WE 895;11.09.1997;01.09.2002;308450;01.02.2002;Israfil Schustereit
2221;B-PC 481;17.08.1999;01.08.2005;184250;01.05.2004;Israfil Schustereit
2221;B-OO 997;26.06.1997;01.07.2005;308965;01.04.2004;Israfil Schustereit
2221;NM-YX 919;11.09.2003;01.09.2006;29056;01.05.2004;Israfil Schustereit
2221;N-FG 10;26.08.1987;01.07.2002;101260;01.03.2001;Israfil Schustereit
2221;B-EK 56;22.04.1994;01.04.2004;136182;01.04.2004;Israfil Schustereit
2221;N-ES 481;10.08.1995;01.08.2004;223817;01.11.2002;Israfil Schustereit
2221;B-YG 584;20.08.1998;01.08.2003;224076;01.03.2003;Israfil Schustereit
2221;N-NS 745;28.06.1989;01.07.2002;198420;01.07.2000;Israfil Schustereit
2221;G-JW 74;07.07.1997;01.07.2001;105701;01.02.2001;Israfil Schustereit
2221;N-IB 652;01.02.1995;01.02.2006;344954;01.10.2004;Israfil Schustereit
2221;N-QQ 108;26.08.1987;01.06.2002;291240;01.12.2000;Israfil Schustereit
2221;B-TJ 606;22.04.1994;01.04.2006;171405;01.04.2004;Israfil Schustereit
2221;B-GJ 912;08.05.1996;01.08.2005;230831;01.06.2004;Israfil Schustereit
2221;B-XY 472;11.07.2002;01.07.2005;93097;01.07.2004;Israfil Schustereit
2221;N-GW 94;07.05.1993;01.04.2003;550453;01.02.2003;Israfil Schustereit
2221;B-VV 998;18.11.1997;01.11.2005;171342;01.11.2003;Israfil Schustereit
2221;NM-YJ 358;08.10.2001;01.10.2006;152547;01.10.2004;Israfil Schustereit
2221;N-IE 100;19.12.1988;01.10.2001;55210;01.07.2000;Israfil Schustereit
2221;NM-FN 69;20.04.1994;01.03.2002;320396;01.10.2000;Israfil Schustereit
2221;N-CT 544;12.06.1997;01.06.2002;124630;01.05.2001;Israfil Schustereit
2221;B-JN 872;08.05.1996;01.05.2003;155293;01.04.2002;Israfil Schustereit
2221;NM-OM 539;24.04.2002;01.04.2004;22192;01.10.2002;Israfil Schustereit
2221;HVL-FQ 593;05.05.1993;01.05.2004;119146;01.12.2002;Israfil Schustereit
2221;B-TD 100;18.11.1997;01.11.2005;107642;01.11.2004;Israfil Schustereit
2221;N-BF 154;14.02.1990;01.10.2000;53781;01.04.2000;Israfil Schustereit
2221;NM-VW 593;02.05.1995;01.04.2003;191367;01.02.2002;Israfil Schustereit
2221;N-JW 715;23.04.1992;01.04.2003;425950;01.01.2003;Israfil Schustereit
2221;G-ET 581;17.10.1996;01.10.2003;195204;01.12.2001;Israfil Schustereit
2221;B-SR 27;12.02.1997;01.02.2005;152496;01.09.2004;Israfil Schustereit
2221;P-GV 180;03.02.1998;01.02.2004;166091;01.04.2003;Israfil Schustereit
2221;N-EG 180;01.12.1994;01.10.2001;283402;01.03.2000;Israfil Schustereit
2221;NM-CY 542;02.04.1992;01.03.2000;383619;01.03.2000;Israfil Schustereit
2221;G-NS 126;19.09.1994;01.09.2004;211938;01.03.2003;Israfil Schustereit
2221;B-GV 904;19.09.1995;01.10.2004;379684;01.05.2004;Israfil Schustereit
2221;B-EQ 212;25.10.1996;01.10.2005;324510;01.05.2004;Israfil Schustereit
2221;NM-VS 970;18.05.2000;01.05.2006;262144;01.10.2004;Israfil Schustereit
2221;N-BV 293;20.06.1996;01.06.2005;506553;01.07.2003;Israfil Schustereit
2221;P-OW 341;03.02.1998;01.02.2006;90309;01.10.2004;Israfil Schustereit
2226;PM-OJ 431;16.08.2001;01.08.2005;68100;01.04.2004;Fa. Wittmoser GmbH i.G.
2226;PM-XJ 574;16.08.2001;01.08.2005;77632;01.06.2004;Fa. Wittmoser GmbH i.G.
2226;PM-BK 748;02.11.1993;01.01.2000;150500;01.01.2000;Fa. Wittmoser GmbH i.G.
2226;B-BI 146;07.01.2004;01.01.2007;23518;01.11.2004;Fa. Wittmoser GmbH i.G.
2226;B-YB 327;07.01.2004;01.01.2007;0;01.01.2004;Fa. Wittmoser GmbH i.G.
2226;B-BP 82;30.09.2004;;0;01.09.2004;Fa. Wittmoser GmbH i.G.
2226;PM-UT 429;11.04.2000;01.04.2005;75510;01.10.2003;Fa. Wittmoser GmbH i.G.
2226;P-NY 561;22.06.1993;01.08.2001;164300;01.09.2000;Fa. Wittmoser GmbH i.G.
2226;PM-KL 352;01.10.2004;01.10.2006;0;01.09.2004;Fa. Wittmoser GmbH i.G.
2226;PM-KH 448;01.10.2004;01.10.2006;0;01.09.2004;Fa. Wittmoser GmbH i.G.
2226;PM-SD 670;28.11.2003;01.12.2006;30120;01.11.2004;Fa. Wittmoser GmbH i.G.
2226;PM-JG 107;20.07.2000;01.07.2002;49210;01.07.2002;Fa. Wittmoser GmbH i.G.
2226;PM-QF 325;05.03.2001;01.03.2003;29119;01.01.2002;Fa. Wittmoser GmbH i.G.
2228;P-OI 347;13.09.1999;01.09.2003;27863;01.01.2003;Fa. Benthack gGmbH
2228;P-WT 963;24.02.2000;01.02.2005;40170;01.02.2003;Fa. Benthack gGmbH
2228;P-RN 656;30.11.2000;01.12.2004;16072;01.04.2004;Fa. Benthack gGmbH
2228;B-EU 99;24.12.2003;01.01.2007;0;01.01.2004;Fa. Benthack gGmbH
2228;P-NJ 354;28.01.2003;01.01.2005;3987;01.05.2003;Fa. Benthack gGmbH
2228;P-XJ 940;22.10.1996;01.11.2003;86068;01.10.2003;Fa. Benthack gGmbH
2228;P-FR 682;28.01.2003;01.01.2005;3941;01.03.2004;Fa. Benthack gGmbH
2228;P-ON 21;21.02.2000;01.02.2005;105821;01.09.2004;Fa. Benthack gGmbH
2228;P-OP 872;28.01.2003;01.01.2005;15241;01.01.2003;Fa. Benthack gGmbH
2228;P-HR 617;29.06.2001;01.07.2005;29512;01.06.2004;Fa. Benthack gGmbH
2228;P-DF 450;25.11.1998;01.12.2004;34468;01.12.2002;Fa. Benthack gGmbH
2228;P-RQ 657;20.11.2003;01.11.2006;0;01.11.2003;Fa. Benthack gGmbH
2228;P-YP 922;26.08.1999;01.08.2003;20408;01.01.2003;Fa. Benthack gGmbH
2228;P-FP 669;09.07.2001;01.10.2006;92200;01.10.2004;Fa. Benthack gGmbH
2228;P-TK 402;30.11.1998;01.10.2004;37025;01.01.2003;Fa. Benthack gGmbH
2228;P-ML 725;30.03.2000;01.04.2003;46756;01.03.2003;Fa. Benthack gGmbH
2228;P-LD 133;16.12.1985;01.12.2003;61240;01.02.2002;Fa. Benthack gGmbH
2228;P-MJ 745;02.12.1998;01.12.2002;75020;01.04.2001;Fa. Benthack gGmbH
2228;P-LJ 461;25.10.2000;01.10.2005;62185;01.08.2004;Fa. Benthack gGmbH
2228;P-GG 495;14.06.2002;01.06.2005;49312;01.10.2004;Fa. Benthack gGmbH
2228;P-JD 788;18.12.2000;01.12.2004;0;01.12.2002;Fa. Benthack gGmbH
2228;P-II 550;01.12.1995;01.11.2006;102100;01.11.2002;Fa. Benthack gGmbH
2228;P-UX 435;05.01.1999;01.01.2006;148026;01.08.2004;Fa. Benthack gGmbH
2228;P-JY 279;05.09.1996;01.09.2003;92817;01.01.2003;Fa. Benthack gGmbH
2230;HVL-BW 874;23.04.1999;01.04.2005;166845;01.10.2004;Asser Herklotz
2230;HVL-EX 291;19.08.1996;01.12.2000;155449;01.12.2000;Asser Herklotz
2230;HVL-XO 316;21.12.2000;01.12.2004;95841;01.09.2004;Asser Herklotz
2230;HVL-WH 15;21.12.2000;01.12.2004;75147;01.02.2004;Asser Herklotz
2230;HVL-RC 790;12.07.2002;01.07.2005;24924;01.02.2004;Asser Herklotz
2230;HVL-FX 231;22.11.2002;01.11.2004;40598;01.08.2004;Asser Herklotz
2230;HVL-WN 503;01.07.1999;01.07.2005;115021;01.05.2004;Asser Herklotz
2230;HVL-MS 794;11.05.1999;01.05.2005;175211;01.08.2004;Asser Herklotz
2230;HVL-RS 474;14.04.2000;01.05.2006;196888;01.08.2004;Asser Herklotz
2230;HVL-CF 43;16.11.2000;01.11.2004;100297;01.04.2004;Asser Herklotz
2230;HVL-WY 261;01.01.2001;01.12.2003;0;01.11.2003;Asser Herklotz
2230;HVL-CR 164;07.03.1994;01.05.2002;204387;01.09.2000;Asser Herklotz
2230;HVL-EW 189;05.04.1991;01.01.2001;61449;01.04.2000;Asser Herklotz
2230;HVL-LA 821;21.12.2000;01.12.2004;0;01.09.2004;Asser Herklotz
2230;HVL-GH 708;17.03.1997;01.03.2002;179652;01.04.2000;Asser Herklotz
2230;HVL-HP 76;31.08.1998;01.11.2003;0;01.11.2002;Asser Herklotz
2230;HVL-KT 515;03.06.1999;01.06.2004;118733;01.07.2003;Asser Herklotz
2231;HVL-JM 502;28.04.1999;01.04.2005;120027;01.09.2004;Roy Kunath
2231;HVL-KR 417;05.02.1996;01.02.2004;101550;01.02.2002;Roy Kunath
2231;HVL-EJ 809;28.05.1996;01.10.2005;103879;01.10.2003;Roy Kunath
2231;HVL-DD 79;24.10.1996;01.10.2004;142578;01.08.2003;Roy Kunath
2231;HVL-TQ 490;17.05.1995;01.08.2005;103746;01.09.2004;Roy Kunath
2231;HVL-GU 808;15.11.1994;01.10.2002;180717;01.04.2002;Roy Kunath
2231;HVL-UA 487;03.07.2000;01.11.2005;117025;01.05.2004;Roy Kunath
2231;HVL-FP 620;25.01.1994;01.07.2004;153091;01.11.2003;Roy Kunath
2232;HVL-LY 18;29.12.1998;01.12.2001;33387;01.10.2000;Fa. Zernicke e.V.
2232;HVL-BV 20;29.12.1998;01.12.2001;27105;01.10.2000;Fa. Zernicke e.V.
2232;HVL-RU 519;04.06.1996;01.09.2000;33440;01.01.2000;Fa. Zernicke e.V.
2233;B-PK 265;23.01.2002;01.01.2005;132000;01.06.2004;Andrea Mustermann
2233;B-LV 2;16.01.1997;01.02.2002;106791;01.07.2000;Andrea Mustermann
2233;B-NN 427;05.07.1996;01.06.2002;184060;01.08.2001;Andrea Mustermann
2233;B-NF 663;10.07.2002;01.07.2005;0;01.07.2002;Andrea Mustermann
2233;B-RR 283;20.06.2003;01.07.2006;0;01.06.2003;Andrea Mustermann
2233;B-JX 962;20.06.2003;01.07.2006;54332;01.11.2004;Andrea Mustermann
2233;B-ID 95;20.06.2003;01.07.2006;0;01.06.2003;Andrea Mustermann
2233;B-OS 481;20.06.2003;01.07.2006;0;01.06.2003;Andrea Mustermann
2233;B-EY 704;27.06.2000;01.06.2003;120000;01.07.2002;Andrea Mustermann
2233;B-XJ 493;06.11.2002;01.11.2005;71753;01.11.2004;Andrea Mustermann
2233;B-JN 600;12.03.2004;01.03.2007;0;01.08.2004;Andrea Mustermann
2233;PM-NH 810;18.03.2004;01.03.2007;0;01.03.2004;Andrea Mustermann
2233;B-RA 14;31.12.2001;01.01.2005;95378;01.10.2004;Andrea Mustermann
2234;PM-NP 80;13.05.1996;01.01.2002;78120;01.02.2000;Hariolf Wostry
2234;PM-VL 862;13.05.1996;01.01.2002;94210;01.01.2000;Hariolf Wostry
2234;PM-TW 64;04.05.1999;01.05.2001;26100;01.01.2000;Hariolf Wostry
2234;PM-WU 890;23.09.1999;01.09.2001;4297;01.04.2000;Hariolf Wostry
2234;LOS-NC 540;31.03.1995;01.01.2001;143879;01.02.2000;Hariolf Wostry
2234;B-FV 958;23.06.1994;01.07.2001;96000;01.01.2000;Hariolf Wostry
2234;PM-WM 727;26.10.1999;01.10.2002;13120;01.01.2000;Hariolf Wostry
2234;B-YI 814;01.06.1995;01.08.2000;119795;01.01.2000;Hariolf Wostry
2234;B-YE 904;25.11.1998;01.11.2001;66539;01.02.2001;Hariolf Wostry
2234;PM-LM 70;28.12.1995;01.01.2001;129975;01.03.2000;Hariolf Wostry
2234;PM-BU 965;10.06.1999;01.06.2002;29200;01.02.2000;Hariolf Wostry
2238;P-GU 16;15.04.1998;01.04.2001;58510;01.11.2000;Fa. Lamann GmbH i.G.
2240;B-HY 788;08.06.2001;01.06.2004;40056;01.10.2003;Fa. Kesen GmbH & Co.KG
2240;PM-KX 794;22.04.1996;01.06.2001;148647;01.08.2000;Fa. Kesen GmbH & Co.KG
2240;PM-UM 256;19.10.1999;01.10.2004;67350;01.02.2003;Fa. Kesen GmbH & Co.KG
2240;PM-DB 19;13.06.1996;01.07.2003;159000;01.05.2002;Fa. Kesen GmbH & Co.KG
2240;B-RA 250;07.06.2001;01.06.2003;25125;01.02.2002;Fa. Kesen GmbH & Co.KG
2240;PM-MT 690;16.07.1998;01.07.2001;75015;01.01.2001;Fa. Kesen GmbH & Co.KG
2240;PM-KJ 380;13.06.1996;01.06.2002;108521;01.09.2000;Fa. Kesen GmbH & Co.KG
2240;PM-XH 403;16.07.1998;01.07.2003;106000;01.09.2001;Fa. Kesen GmbH & Co.KG
2240;PM-CA 163;06.09.1994;01.03.2001;164165;01.03.2001;Fa. Kesen GmbH & Co.KG
2240;B-IK 343;02.01.1996;01.03.2001;152889;01.09.2000;Fa. Kesen GmbH & Co.KG
2240;PM-LO 29;06.09.1994;01.01.2003;187344;01.11.2001;Fa. Kesen GmbH & Co.KG
2240;PM-HU 648;27.04.1999;01.04.2002;106237;01.01.2001;Fa. Kesen GmbH & Co.KG
2240;PM-KO 115;06.09.1994;01.11.2003;123210;01.12.2001;Fa. Kesen GmbH & Co.KG
2240;PM-KX 959;18.03.2004;01.03.2007;0;01.06.2004;Fa. Kesen GmbH & Co.KG
2240;PM-PE 212;06.09.1994;01.11.2003;191247;01.09.2003;Fa. Kesen GmbH & Co.KG
2240;PM-HG 976;22.06.2004;01.06.2007;0;01.06.2004;Fa. Kesen GmbH & Co.KG
2240;PM-SL 804;16.11.1995;01.12.2003;150270;01.08.2003;Fa. Kesen GmbH & Co.KG
2240;PM-EM 589;18.09.1991;01.10.2001;260120;01.01.2000;Fa. Kesen GmbH & Co.KG
2240;PM-GY 5;07.08.1995;01.09.2001;234200;01.06.2001;Fa. Kesen GmbH & Co.KG
2240;PM-XO 113;04.03.1998;01.03.2001;74636;01.02.2000;Fa. Kesen GmbH & Co.KG
2240;PM-GS 493;16.05.1991;01.05.2001;222000;01.09.2000;Fa. Kesen GmbH & Co.KG
2240;PM-FH 2;07.03.1995;01.06.2002;192975;01.01.2001;Fa. Kesen GmbH & Co.KG
2240;PM-WP 767;15.06.1994;01.06.2001;192516;01.02.2000;Fa. Kesen GmbH & Co.KG
2241;ABG-MS 675;01.09.1997;01.09.2000;150662;01.06.2000;Kamal Kleinewalter
2241;ABG-RO 270;27.08.1998;01.08.2001;96908;01.08.2000;Kamal Kleinewalter
2241;ABG-ND 342;11.08.2000;01.08.2003;23961;01.02.2001;Kamal Kleinewalter
2241;ABG-VW 202;04.02.1998;01.02.2002;106299;01.08.2000;Kamal Kleinewalter
2241;ABG-SV 893;16.01.1998;01.01.2002;51366;01.03.2000;Kamal Kleinewalter
2241;ABG-RG 475;05.09.2000;01.09.2002;92955;01.11.2001;Kamal Kleinewalter
2241;ABG-SN 956;20.08.1997;01.08.2000;90002;01.05.2000;Kamal Kleinewalter
2242;HVL-PI 721;21.07.2000;01.07.2003;45512;01.04.2002;Sigrit Bernet
2242;HVL-RQ 915;15.08.2000;01.08.2003;75248;01.12.2001;Sigrit Bernet
2242;HVL-NR 543;17.03.1999;01.03.2004;100421;01.05.2002;Sigrit Bernet
2242;IK-XQ 306;15.11.2001;01.11.2004;22118;01.02.2002;Sigrit Bernet
2242;HVL-LI 981;12.01.1999;01.01.2002;95812;01.12.2001;Sigrit Bernet
2242;PM-HH 297;05.01.2000;01.01.2003;75834;01.09.2001;Sigrit Bernet
2242;HVL-PS 122;07.06.1999;01.06.2002;101907;01.01.2002;Sigrit Bernet
2242;B-TG 327;30.10.1998;01.10.2001;52560;01.09.2000;Sigrit Bernet
2242;PM-ES 687;03.12.1999;01.12.2002;82301;01.12.2001;Sigrit Bernet
2242;HVL-FB 661;23.05.2002;01.05.2004;77016;01.09.2003;Sigrit Bernet
2242;HVL-BM 572;14.12.2001;01.12.2004;683;01.02.2002;Sigrit Bernet
2242;HVL-WH 323;01.04.1999;01.04.2003;830085;01.01.2002;Sigrit Bernet
2242;PM-UR 212;08.07.1997;01.07.2002;117521;01.07.2000;Sigrit Bernet
2242;PM-ED 194;08.07.1997;01.07.2000;127058;01.06.2000;Sigrit Bernet
2242;PM-NA 12;24.09.1999;01.09.2002;27899;01.09.2000;Sigrit Bernet
2242;PM-MW 413;29.10.1999;01.10.2002;86934;01.11.2001;Sigrit Bernet
2242;HVL-VP 517;18.02.1999;01.02.2002;63214;01.03.2001;Sigrit Bernet
2245;P-AP 785;22.09.1999;01.09.2002;111065;01.03.2002;Lelia Schickel
2245;P-UX 219;08.05.2000;01.05.2003;145100;01.10.2002;Lelia Schickel
2245;P-YV 983;28.04.2000;01.05.2003;89958;01.11.2001;Lelia Schickel
2245;P-WA 123;08.05.2000;01.05.2003;115596;01.05.2002;Lelia Schickel
2245;P-TH 126;02.10.2003;01.10.2006;41652;01.05.2004;Lelia Schickel
2245;P-FQ 722;02.10.2003;01.10.2006;30543;01.04.2004;Lelia Schickel
2245;P-LQ 275;18.03.2004;01.03.2007;31060;01.09.2004;Lelia Schickel
2245;P-DP 44;28.11.2002;01.11.2005;31649;01.11.2004;Lelia Schickel
2245;P-LA 77;08.10.2003;01.10.2006;142067;01.09.2004;Lelia Schickel
2245;P-SH 554;30.10.2000;01.11.2002;99712;01.11.2001;Lelia Schickel
2245;P-IK 302;22.05.1997;01.06.2001;287113;01.11.2000;Lelia Schickel
2245;P-ND 639;07.12.2001;01.12.2004;103461;01.09.2003;Lelia Schickel
2245;P-YM 107;28.07.1999;01.07.2002;10364;01.09.2000;Lelia Schickel
2245;P-CO 548;12.12.2001;01.12.2003;111241;01.09.2003;Lelia Schickel
2245;P-IA 814;19.03.2004;01.03.2007;0;01.03.2004;Lelia Schickel
2245;P-LS 101;05.05.2003;01.05.2006;84369;01.11.2004;Lelia Schickel
